name,country,lat,lon,population,aquifer_context_class,sy_low,sy_mid,sy_high,class_basis,dP_sy_low,dP_sy_mid,dP_sy_high,material_at_sy_low,material_at_sy_mid,material_at_sy_high,sy_material_threshold_0p03_0p25,direction,class_prior_use
Quanzhou,CN,24.91389,118.58583,1469157,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.0007767544770895252,-0.0003887590587350609,-0.00024889380181372656,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Guayaquil,EC,-2.19616,-79.88621,2723665,stiff/deep low-sensitivity control,0.03,0.06,0.1,"control class for stiff, deep-water or far-from-water settings; not used to expand claims",-0.002148997945387393,-0.0010804461424776396,-0.0006497006440756292,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Yinchuan,CN,38.46806,106.27306,1487579,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.0013564262609156077,-0.0005844531526181893,-0.0003540708381206143,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Najafgarh,IN,28.60922,76.97982,1365000,stiff/deep low-sensitivity control,0.03,0.06,0.1,"control class for stiff, deep-water or far-from-water settings; not used to expand claims",-0.001985756731420262,-0.0011714734045934162,-0.0007532157173897013,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Baotou,CN,40.6516,109.84389,2150000,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.001504985531442904,-0.0006443426705554853,-0.000389633066998938,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Sialkot,PK,32.49268,74.53134,911817,alluvial/basin-fill depletion,0.08,0.14,0.22,alluvial or basin-fill depletion setting; moderate-to-high review range,-0.0009597421405608654,-0.0005667809499009073,-0.00036652984512614267,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Erzurum,TR,39.90861,41.27694,767848,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.001762701256244302,-0.0007448309090036936,-0.00044869645787630474,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Wuhu,CN,31.35259,118.42947,1598165,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.00180132490787005,-0.0007549109673821164,-0.00045369673622901174,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Köln,DE,50.93333,6.95,1024621,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.0011997192690060138,-0.0006012189227578568,-0.0003850937126279458,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Vienna,AT,48.20849,16.37208,1691468,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.0019833862642686384,-0.0008340371681195627,-0.0005017385227192653,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Fes,MA,34.03313,-5.00028,1191905,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.0022777322694023244,-0.0009772807634609096,-0.0005913249458899192,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Oran,DZ,35.69906,-0.63588,803329,stiff/deep low-sensitivity control,0.03,0.06,0.1,"control class for stiff, deep-water or far-from-water settings; not used to expand claims",-0.003833224302479017,-0.0019630559011498475,-0.001189211403174184,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Sadr City,IQ,33.3889,44.4583,1211849,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.0024077952666281613,-0.0010182762527179423,-0.0006135716949646486,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Rome,IT,41.89193,12.51133,2318895,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.001661679942182387,-0.0008337601288227331,-0.0005342807899401947,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Rabat,MA,34.01325,-6.83255,1655753,stiff/deep low-sensitivity control,0.03,0.06,0.1,"control class for stiff, deep-water or far-from-water settings; not used to expand claims",-0.0043151263886961055,-0.0022432754470617378,-0.0013672601883325565,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Ghāziābād,IN,28.66535,77.43915,1199191,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.002895552895221816,-0.0012601121890877393,-0.0007655988933952217,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Zapopan,MX,20.72111,-103.38742,1476491,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.0029784600545042367,-0.0012786767188553844,-0.0007738185232957495,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Callao,PE,-12.05162,-77.13452,1300000,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.0019753993192920816,-0.0009891725712960209,-0.0006334096970308789,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Belgrade,RS,44.80401,20.46513,1273651,stiff/deep low-sensitivity control,0.03,0.06,0.1,"control class for stiff, deep-water or far-from-water settings; not used to expand claims",-0.00504071204005695,-0.002622450686357858,-0.0015988441037686485,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Valencia,ES,39.47391,-0.37966,824340,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.002202905015010137,-0.0011056016978608918,-0.0007085430501247159,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Naples,IT,40.85216,14.26811,909048,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.0035193494069329923,-0.0014725279480189979,-0.0008845688200264379,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Al Mawşil al Jadīdah,IQ,36.33271,43.10555,2065597,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.0034822311082537,-0.0014835270544878085,-0.0008958013555166247,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Istanbul,TR,41.01384,28.94966,15701602,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.0022327862527970477,-0.0011178604919243051,-0.0007157684584955248,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Fuzhou,CN,26.06139,119.30611,3740000,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.00242708603414446,-0.0012158162509262882,-0.0007786459821095271,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Fuyang,CN,32.9,115.81667,1768947,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.002549141311477765,-0.0012764923212417734,-0.0008173973390098177,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Rajshahi,BD,24.374,88.60114,763580,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.00427328344307254,-0.0017938318115018337,-0.001078586375338142,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Antalya,TR,36.90812,30.69556,1335002,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.002733085129120516,-0.0013698742543888642,-0.000877487215480921,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Jiujiang,CN,29.70475,116.00206,1164268,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.004418277742217147,-0.0018688622747085326,-0.0011261520808868025,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Baghdad,IQ,33.34058,44.40088,7216000,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.0027954211331973067,-0.0014078742793130344,-0.0009033931064990758,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Tangier,MA,35.76727,-5.79975,1035141,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.0028865285418850084,-0.0014463213441975598,-0.0009263496171890151,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Salé,MA,34.0531,-6.79846,972299,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.0046063315688191775,-0.0019703714321472193,-0.0011911544941281202,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Dera Ismail Khan,PK,31.83129,70.9017,763195,alluvial/basin-fill depletion,0.08,0.14,0.22,alluvial or basin-fill depletion setting; moderate-to-high review range,-0.003217652500413795,-0.001848781954467263,-0.0011796326463810736,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Wuzhong,CN,37.9867,106.201,7202654,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.0037328093443947385,-0.001877363038701757,-0.001204044741294874,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Narela,IN,28.85267,77.09288,800000,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.005849172674431698,-0.002540990385750286,-0.0015429889289997126,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Zhongwei,CN,37.51129,105.19067,1174600,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.003831968001113212,-0.0019271028355882236,-0.0012359149060919838,False,False,False,0.030070425774919918,decrease,review-prior only; replace with local hydrogeology before engineering use
Rohini,IN,28.74322,77.06778,860000,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.006013222787128056,-0.0026119938429586403,-0.0015860568395233768,False,False,False,,decrease,review-prior only; replace with local hydrogeology before engineering use
Anqing,CN,30.51365,117.04723,804493,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.004024920466110082,-0.002020489310677942,-0.0012949642559864916,False,False,False,0.03181098001332873,decrease,review-prior only; replace with local hydrogeology before engineering use
Niigata,JP,37.92259,139.04125,797591,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.004295655293599099,-0.0021469866487111577,-0.0013738735854211814,False,False,False,0.034398883494698586,decrease,review-prior only; replace with local hydrogeology before engineering use
San Francisco,US,37.77493,-122.41942,827526,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.004667877215562111,-0.0023421439943107913,-0.0015008612308142488,False,False,False,0.03703793881884134,decrease,review-prior only; replace with local hydrogeology before engineering use
Guadalajara,MX,20.67738,-103.34749,1385629,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.007410396748861278,-0.003172398262467596,-0.0019182427274869185,False,False,False,0.036417615027348485,decrease,review-prior only; replace with local hydrogeology before engineering use
Mosul,IQ,36.335,43.11889,1683000,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.004759461618527319,-0.0024047300730203336,-0.0015448263677394353,False,False,False,0.03716918982323913,decrease,review-prior only; replace with local hydrogeology before engineering use
Pest,HU,47.5,19.08333,1001748,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.00485264464481594,-0.0024328701652857054,-0.0015585417605996077,False,False,False,0.038595115917822845,decrease,review-prior only; replace with local hydrogeology before engineering use
Bayan Nur,CN,40.74143,107.38599,1760000,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.008361276834471562,-0.003542738451413105,-0.0021358250775694865,False,False,False,0.0415628452483706,decrease,review-prior only; replace with local hydrogeology before engineering use
Rangpur,BD,25.74664,89.25166,1031388,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.010169976368091,-0.004292081230844874,-0.0025846354767953272,True,False,False,0.05086902071593759,decrease,review-prior only; replace with local hydrogeology before engineering use
Diyarbakır,TR,37.91363,40.21721,1833684,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.006929113932861719,-0.0035111885396534176,-0.0022579920602416453,False,False,False,0.05475281013218378,decrease,review-prior only; replace with local hydrogeology before engineering use
Turin,IT,45.07049,7.68682,847287,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.007230705281540711,-0.0036585033123948396,-0.0023514475572328775,False,False,False,0.057303395788654406,decrease,review-prior only; replace with local hydrogeology before engineering use
Puebla,MX,19.04778,-98.20723,1692181,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.008351433716069695,-0.004229545754391967,-0.0027193915943976577,False,False,False,0.06646301386896293,decrease,review-prior only; replace with local hydrogeology before engineering use
Seattle,US,47.60621,-122.33207,780995,alluvial-delta floodplain proxy,0.08,0.16,0.25,low Vs30 and near-water proxy for unconsolidated alluvial/delta/floodplain context,-0.00838750460638954,-0.00421652235854203,-0.002703805608842147,False,False,False,0.06695771459817709,decrease,review-prior only; replace with local hydrogeology before engineering use
Srinagar,IN,34.08565,74.80555,1206419,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.01660414339506637,-0.007236871367325287,-0.004398302079637678,True,False,False,0.08573380422598885,decrease,review-prior only; replace with local hydrogeology before engineering use
Faridabad,IN,28.41124,77.31316,1414050,mixed urban aquifer context,0.05,0.12,0.2,default review range when no stronger context proxy is available,-0.018761006018343518,-0.008077906999403889,-0.004892142780319908,True,False,False,0.09638158474892806,decrease,review-prior only; replace with local hydrogeology before engineering use
Delhi,IN,28.65195,77.23149,11034555,alluvial/basin-fill depletion,0.08,0.14,0.22,alluvial or basin-fill depletion setting; moderate-to-high review range,-0.014130013623379206,-0.008185677418473786,-0.0052435873080941275,True,False,False,0.11412711522083271,decrease,review-prior only; replace with local hydrogeology before engineering use
Lahore,PK,31.558,74.35071,13004135,alluvial/basin-fill depletion,0.08,0.14,0.22,alluvial or basin-fill depletion setting; moderate-to-high review range,-0.017294177459961285,-0.010178925593464075,-0.006570863216677422,True,True,False,0.1426076055697791,decrease,review-prior only; replace with local hydrogeology before engineering use
Ludhiana,IN,30.91204,75.85379,1618879,alluvial/basin-fill depletion,0.08,0.14,0.22,alluvial or basin-fill depletion setting; moderate-to-high review range,-0.018677532472066972,-0.011314040774037665,-0.007407809206730634,True,True,False,0.15994912085618376,decrease,review-prior only; replace with local hydrogeology before engineering use
